site_id,site_name,timestamp,site_health_score,ap_total,ap_online,ap_offline,client_count,auth_failures_1h,active_alerts,alert_severity,alert_description,ssid_count,uplink_quality
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T20:00:00Z,98,24,24,0,50,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T20:00:00Z,96,24,24,0,50,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T20:00:00Z,95,24,24,0,52,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T20:00:00Z,88,20,20,0,36,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T20:00:00Z,90,8,8,0,17,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T20:00:00Z,80,8,8,0,15,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T21:00:00Z,84,16,16,0,36,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T21:00:00Z,82,16,16,0,29,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T21:00:00Z,91,12,12,0,22,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T21:00:00Z,84,12,12,0,22,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T21:00:00Z,99,12,12,0,26,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T21:00:00Z,99,12,12,0,25,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T21:00:00Z,97,24,24,0,46,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T21:00:00Z,95,24,24,0,48,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T21:00:00Z,98,24,24,0,52,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T21:00:00Z,86,20,20,0,38,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T21:00:00Z,93,8,8,0,16,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T21:00:00Z,84,8,8,0,17,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T22:00:00Z,83,16,16,0,33,0,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T22:00:00Z,84,16,16,0,31,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T22:00:00Z,93,12,12,0,24,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T22:00:00Z,84,12,11,1,25,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T22:00:00Z,99,12,12,0,23,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T22:00:00Z,99,12,12,0,24,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T22:00:00Z,93,24,24,0,45,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T22:00:00Z,91,24,24,0,49,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T22:00:00Z,97,24,24,0,45,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T22:00:00Z,89,20,20,0,44,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T22:00:00Z,91,8,8,0,17,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T22:00:00Z,81,8,8,0,15,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-02T23:00:00Z,87,16,16,0,31,3,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-02T23:00:00Z,83,16,16,0,34,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-02T23:00:00Z,92,12,12,0,27,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-02T23:00:00Z,88,12,12,0,27,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-02T23:00:00Z,99,12,12,0,23,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-02T23:00:00Z,99,12,12,0,26,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-02T23:00:00Z,98,24,24,0,44,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-02T23:00:00Z,91,24,24,0,48,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-02T23:00:00Z,94,24,24,0,49,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-02T23:00:00Z,87,20,20,0,45,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-02T23:00:00Z,91,8,8,0,15,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-02T23:00:00Z,81,8,8,0,16,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T00:00:00Z,89,16,16,0,36,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-03T00:00:00Z,82,16,16,0,34,0,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-03T00:00:00Z,88,12,12,0,23,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-03T00:00:00Z,82,12,12,0,26,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-03T00:00:00Z,99,12,12,0,23,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-03T00:00:00Z,96,12,12,0,22,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-03T00:00:00Z,94,24,24,0,48,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-03T00:00:00Z,95,24,24,0,52,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-03T00:00:00Z,93,24,24,0,49,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-03T00:00:00Z,91,20,20,0,43,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-03T00:00:00Z,92,8,8,0,16,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-03T00:00:00Z,84,8,8,0,17,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T01:00:00Z,83,16,16,0,32,3,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-03T01:00:00Z,83,16,16,0,35,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-03T01:00:00Z,94,12,12,0,27,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-03T01:00:00Z,85,12,11,1,22,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-03T01:00:00Z,98,12,12,0,26,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-03T01:00:00Z,99,12,11,1,25,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-03T01:00:00Z,95,24,24,0,47,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-03T01:00:00Z,91,24,24,0,45,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-03T01:00:00Z,98,24,24,0,49,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-03T01:00:00Z,87,20,20,0,40,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-03T01:00:00Z,94,8,8,0,18,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-03T01:00:00Z,83,8,8,0,17,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T02:00:00Z,85,16,16,0,35,0,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-03T02:00:00Z,80,16,16,0,32,0,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-03T02:00:00Z,93,12,12,0,25,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-03T02:00:00Z,83,12,12,0,22,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-03T02:00:00Z,97,12,12,0,25,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-03T02:00:00Z,99,12,12,0,26,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-03T02:00:00Z,98,24,24,0,53,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-03T02:00:00Z,90,24,24,0,50,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-03T02:00:00Z,94,24,24,0,53,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-03T02:00:00Z,91,20,20,0,40,1,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-03T02:00:00Z,93,8,8,0,15,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-03T02:00:00Z,82,8,8,0,16,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T03:00:00Z,89,16,16,0,36,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-03T03:00:00Z,85,16,16,0,31,2,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-03T03:00:00Z,94,12,12,0,23,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-03T03:00:00Z,87,12,12,0,25,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-03T03:00:00Z,97,12,12,0,27,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-03T03:00:00Z,99,12,12,0,24,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-03T03:00:00Z,94,24,24,0,52,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-03T03:00:00Z,92,24,24,0,44,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-03T03:00:00Z,93,24,24,0,51,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-03T03:00:00Z,87,20,20,0,45,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-03T03:00:00Z,94,8,8,0,18,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-03T03:00:00Z,82,8,8,0,18,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T04:00:00Z,86,16,16,0,32,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-03T04:00:00Z,80,16,16,0,31,2,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-03T04:00:00Z,93,12,12,0,24,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-03T04:00:00Z,86,12,12,0,26,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-03T04:00:00Z,98,12,12,0,27,0,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-03T04:00:00Z,99,12,12,0,23,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-03T04:00:00Z,97,24,24,0,50,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-03T04:00:00Z,93,24,24,0,47,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-03T04:00:00Z,94,24,24,0,53,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-03T04:00:00Z,91,20,20,0,40,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-03T04:00:00Z,95,8,8,0,17,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-03T04:00:00Z,81,8,8,0,17,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T05:00:00Z,39,16,12,4,13,26,1,critical,Major outage — escalation in progress,3,poor
SITE-BR-02,Branch — Silom,2026-05-03T05:00:00Z,41,16,11,5,13,21,1,critical,Major outage — escalation in progress,3,poor
SITE-BR-03,Branch — Chatuchak,2026-05-03T05:00:00Z,47,12,8,4,10,32,1,critical,Major outage — escalation in progress,3,poor
SITE-BR-04,Branch — Ladprao,2026-05-03T05:00:00Z,38,12,8,4,10,19,1,critical,Major outage — escalation in progress,3,poor
SITE-DC-01,Data Centre — Wing A,2026-05-03T05:00:00Z,97,12,12,0,23,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-03T05:00:00Z,98,12,12,0,24,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-03T05:00:00Z,96,24,24,0,47,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-03T05:00:00Z,95,24,24,0,49,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-03T05:00:00Z,97,24,24,0,49,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-03T05:00:00Z,87,20,20,0,37,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-03T05:00:00Z,94,8,8,0,17,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-03T05:00:00Z,80,8,8,0,18,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T06:00:00Z,41,16,13,3,12,31,1,critical,Major outage — escalation in progress,3,poor
SITE-BR-02,Branch — Silom,2026-05-03T06:00:00Z,38,16,13,3,11,26,1,critical,Major outage — escalation in progress,3,poor
SITE-BR-03,Branch — Chatuchak,2026-05-03T06:00:00Z,43,12,8,4,9,13,1,critical,Major outage — escalation in progress,3,poor
SITE-BR-04,Branch — Ladprao,2026-05-03T06:00:00Z,37,12,8,4,10,26,1,critical,Major outage — escalation in progress,3,poor
SITE-DC-01,Data Centre — Wing A,2026-05-03T06:00:00Z,99,12,12,0,26,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-03T06:00:00Z,99,12,12,0,22,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-03T06:00:00Z,95,24,24,0,53,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-03T06:00:00Z,91,24,24,0,48,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-03T06:00:00Z,96,24,23,1,47,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-03T06:00:00Z,91,20,20,0,36,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-03T06:00:00Z,94,8,8,0,18,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-03T06:00:00Z,80,8,8,0,16,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T07:00:00Z,41,16,12,4,11,38,1,critical,Major outage — escalation in progress,3,poor
SITE-BR-02,Branch — Silom,2026-05-03T07:00:00Z,39,16,13,3,12,35,1,critical,Major outage — escalation in progress,3,poor
SITE-BR-03,Branch — Chatuchak,2026-05-03T07:00:00Z,47,12,8,4,10,37,1,critical,Major outage — escalation in progress,3,poor
SITE-BR-04,Branch — Ladprao,2026-05-03T07:00:00Z,38,12,8,4,9,20,1,critical,Major outage — escalation in progress,3,poor
SITE-DC-01,Data Centre — Wing A,2026-05-03T07:00:00Z,99,12,12,0,23,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-03T07:00:00Z,97,12,12,0,26,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-03T07:00:00Z,96,24,24,0,50,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-03T07:00:00Z,95,24,24,0,48,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-03T07:00:00Z,97,24,24,0,51,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-03T07:00:00Z,88,20,20,0,39,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-03T07:00:00Z,95,8,8,0,15,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-03T07:00:00Z,82,8,8,0,17,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T08:00:00Z,40,16,12,4,13,15,1,critical,Major outage — escalation in progress,3,poor
SITE-BR-02,Branch — Silom,2026-05-03T08:00:00Z,41,16,12,4,14,36,1,critical,Major outage — escalation in progress,3,poor
SITE-BR-03,Branch — Chatuchak,2026-05-03T08:00:00Z,44,12,8,4,9,38,1,critical,Major outage — escalation in progress,3,poor
SITE-BR-04,Branch — Ladprao,2026-05-03T08:00:00Z,43,12,9,3,9,31,1,critical,Major outage — escalation in progress,3,poor
SITE-DC-01,Data Centre — Wing A,2026-05-03T08:00:00Z,99,12,12,0,27,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-03T08:00:00Z,97,12,12,0,22,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-03T08:00:00Z,98,24,24,0,48,2,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-03T08:00:00Z,90,24,24,0,45,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-03T08:00:00Z,96,24,24,0,45,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-03T08:00:00Z,86,20,20,0,45,1,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-03T08:00:00Z,91,8,8,0,17,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-03T08:00:00Z,82,8,8,0,16,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T09:00:00Z,87,16,16,0,35,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-03T09:00:00Z,80,16,16,0,32,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-03T09:00:00Z,90,12,12,0,26,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-03T09:00:00Z,85,12,12,0,26,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-03T09:00:00Z,99,12,12,0,23,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-03T09:00:00Z,99,12,12,0,27,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-03T09:00:00Z,97,24,24,0,48,2,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-03T09:00:00Z,91,24,24,0,49,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-03T09:00:00Z,99,24,24,0,53,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-03T09:00:00Z,91,20,20,0,43,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-03T09:00:00Z,94,8,8,0,16,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-03T09:00:00Z,78,8,8,0,18,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T10:00:00Z,88,16,16,0,34,0,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-03T10:00:00Z,82,16,16,0,32,2,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-03T10:00:00Z,89,12,12,0,26,3,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-03T10:00:00Z,83,12,12,0,24,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-03T10:00:00Z,99,12,12,0,23,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-03T10:00:00Z,99,12,12,0,22,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-03T10:00:00Z,97,24,24,0,53,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-03T10:00:00Z,92,24,24,0,48,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-03T10:00:00Z,93,24,24,0,46,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-03T10:00:00Z,87,20,20,0,41,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-03T10:00:00Z,91,8,8,0,18,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-03T10:00:00Z,79,8,8,0,18,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T11:00:00Z,84,16,16,0,32,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-03T11:00:00Z,83,16,16,0,29,0,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-03T11:00:00Z,94,12,12,0,27,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-03T11:00:00Z,83,12,12,0,26,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-03T11:00:00Z,98,12,12,0,27,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-03T11:00:00Z,99,12,12,0,22,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-03T11:00:00Z,92,24,24,0,45,2,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-03T11:00:00Z,93,24,24,0,47,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-03T11:00:00Z,93,24,24,0,51,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-03T11:00:00Z,91,20,20,0,36,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-03T11:00:00Z,93,8,8,0,16,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-03T11:00:00Z,80,8,8,0,15,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T12:00:00Z,85,16,16,0,32,3,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-03T12:00:00Z,86,16,16,0,30,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-03T12:00:00Z,91,12,12,0,27,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-03T12:00:00Z,87,12,12,0,27,1,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-03T12:00:00Z,99,12,12,0,22,0,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-03T12:00:00Z,99,12,12,0,25,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-03T12:00:00Z,98,24,24,0,46,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-03T12:00:00Z,92,24,24,0,44,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-03T12:00:00Z,94,24,24,0,50,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-03T12:00:00Z,91,20,20,0,36,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-03T12:00:00Z,90,8,8,0,18,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-03T12:00:00Z,84,8,8,0,15,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T13:00:00Z,85,16,15,1,35,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-03T13:00:00Z,81,16,16,0,33,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-03T13:00:00Z,89,12,12,0,22,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-03T13:00:00Z,83,12,12,0,27,1,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-03T13:00:00Z,99,12,12,0,25,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-03T13:00:00Z,97,12,12,0,22,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-03T13:00:00Z,94,24,24,0,44,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-03T13:00:00Z,91,24,24,0,48,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-03T13:00:00Z,98,24,24,0,49,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-03T13:00:00Z,89,20,20,0,43,1,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-03T13:00:00Z,95,8,8,0,16,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-03T13:00:00Z,83,8,7,1,16,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T14:00:00Z,88,16,16,0,35,3,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-03T14:00:00Z,81,16,16,0,35,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-03T14:00:00Z,89,12,12,0,25,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-03T14:00:00Z,87,12,11,1,23,1,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-03T14:00:00Z,98,12,12,0,23,0,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-03T14:00:00Z,97,12,12,0,24,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-03T14:00:00Z,93,24,24,0,52,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-03T14:00:00Z,91,24,24,0,52,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-03T14:00:00Z,99,24,24,0,45,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-03T14:00:00Z,90,20,20,0,41,1,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-03T14:00:00Z,91,8,8,0,18,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-03T14:00:00Z,83,8,8,0,15,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T15:00:00Z,85,16,16,0,31,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-03T15:00:00Z,84,16,16,0,31,2,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-03T15:00:00Z,90,12,12,0,22,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-03T15:00:00Z,84,12,12,0,25,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-03T15:00:00Z,99,12,12,0,27,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-03T15:00:00Z,99,12,12,0,24,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-03T15:00:00Z,98,24,24,0,51,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-03T15:00:00Z,93,24,24,0,51,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-03T15:00:00Z,93,24,24,0,47,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-03T15:00:00Z,86,20,20,0,42,1,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-03T15:00:00Z,89,8,8,0,15,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-03T15:00:00Z,83,8,8,0,18,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-03T16:00:00Z,83,16,16,0,34,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-03T16:00:00Z,83,16,16,0,36,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-03T16:00:00Z,88,12,12,0,25,2,0,none,,3,good
